area,start time,end time
1967.9043868099484,3.0816020833333337,4.002435416666667
26.264892541180235,4.002435416666667,6.636602083333333
2.894568274542297,11.467435416666667,12.069102083333334
0.04112988281249996,11.786602083333333,11.939102083333333
,,
,,
Date:,[],
Time:,[],
