area,start time,end time
12.068749999999996,1.8657687500000002,2.4266020833333335
5.838599338107631,2.464935416666667,2.884935416666667
172.59329703035579,3.0666020833333336,3.804935416666667
3.241237234200705,3.804935416666667,4.654102083333333
0.4514318576388893,11.45076875,11.666602083333334
,,
,,
Date:,[],
Time:,[],
